Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Fecha de facturacion,Año,Forma de envío,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Estado,País,Región,Id. del producto,Categoría,Subcategoría,Nombre del producto,Venta,Cantidad,Descuento,Ganancia
9751,US-2017-162600,7/11/2017,12/11/2017,19/11/2017,2017,Estándar,LS-17560,Laia Santillán,Pequeña empresa,San Pedro Sula,Cortés,Honduras,Centro,MOB-LI-10003132,Mobiliario,Librerías,Dania Estante de esquina  Metal,486,1,40%,-81
9752,US-2017-162600,7/11/2017,12/11/2017,19/11/2017,2017,Estándar,LS-17560,Laia Santillán,Pequeña empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-CA-10002495,Material de oficina,Carpetas,Acco Carpeta  Duradero,266,4,40%,44
9753,US-2017-162600,7/11/2017,12/11/2017,19/11/2017,2017,Estándar,LS-17560,Laia Santillán,Pequeña empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-AL-10003691,Material de oficina,Almacenamiento,Fellowes Archivador móvil  Metal,1.637,3,40%,-955
9754,US-2017-162600,7/11/2017,12/11/2017,19/11/2017,2017,Estándar,LS-17560,Laia Santillán,Pequeña empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-CA-10004474,Material de oficina,Carpetas,Cardinal Separadores  Duradero,105,3,40%,-14
9755,US-2017-111185,29/12/2017,30/12/2017,6/1/2018,2018,Urgente,DS-13315,Dafne Sedillo,Cliente,Choloma,Cortés,Honduras,Centro,MAT-GR-10002450,Material de oficina,Grapas,Stockwell Grapadoras  Paquete de 12,746,10,40%,-338
9822,US-2017-136966,1/11/2017,6/11/2017,13/11/2017,2017,Estándar,OL-19570,Odiseo Liébanas,Cliente,San Pedro Sula,Cortés,Honduras,Centro,MOB-LI-10002102,Mobiliario,Librerías,Safco Conjunto de estantes  Metal,3.139,4,40%,-2041
9962,US-2018-126032,19/9/2018,23/9/2018,30/9/2018,2018,Estándar,CO-12490,Carmelo Ortega,Empresa,San Pedro Sula,Cortés,Honduras,Centro,MAT-SU-10002240,Material de oficina,Suministros,Acme Cúter  Industrial,946,6,40%,-268
9964,US-2018-155845,25/7/2018,30/7/2018,6/8/2018,2018,Estándar,OM-19765,Osmundo Montes,Empresa,Choloma,Cortés,Honduras,Centro,TEC-CO-10000173,Tecnología,Copiadoras,Canon Tinta  2,1.760,3,40%,-742
9967,US-2017-166457,24/10/2017,30/10/2017,6/11/2017,2017,Estándar,ES-14515,Eulalia Sánchez,Cliente,San Pedro Sula,Cortés,Honduras,Centro,MAT-SU-10001351,Material de oficina,Suministros,Kleencut Recortadora  Acero,1.143,7,40%,-58
9968,US-2017-166457,24/10/2017,30/10/2017,6/11/2017,2017,Estándar,ES-14515,Eulalia Sánchez,Cliente,San Pedro Sula,Cortés,Honduras,Centro,MAT-ET-10003313,Material de oficina,Etiquetas,Novimex Etiquetas redondas  Duradero,80,3,40%,-51
186,MX-2017-148453,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Soacha,Cundinamarca,Colombia,Sur,MAT-SO-10002824,Material de oficina,Sobres,Jiffy Paquetes  50,743,3,0%,178
187,MX-2017-148453,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Soacha,Cundinamarca,Colombia,Sur,MOB-SI-10003958,Mobiliario,Sillas,Harbour Creations Taburete  2,1.216,1,0%,158
188,MX-2017-148453,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Soacha,Cundinamarca,Colombia,Sur,TEC-CO-10000904,Tecnología,Copiadoras,Sharp Fotocopiadora personal  2,1.597,2,0%,701
189,MX-2017-148453,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Soacha,Cundinamarca,Colombia,Sur,MOB-ME-10001365,Mobiliario,Mesas,Bevis Mesa de conferencias  Montada,14.804,3,20%,3330
190,MX-2017-148453,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Soacha,Cundinamarca,Colombia,Sur,MOB-ME-10004705,Mobiliario,Mesas,Hon Mesa de conferencias  Negro,9.829,2,20%,-123
191,MX-2017-148453,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Soacha,Cundinamarca,Colombia,Sur,TEC-TE-10001732,Tecnología,Teléfonos,Motorola Base de audio  Azul,3.467,3,0%,1005
192,MX-2017-148453,21/12/2017,23/12/2017,30/12/2017,2017,Urgente,CB-12730,Claudio Bañuelos,Cliente,Soacha,Cundinamarca,Colombia,Sur,TEC-AC-10000417,Tecnología,Accesorios,Memorex Memoria USB  Negro,197,1,0%,97
669,MX-2016-169229,16/10/2016,21/10/2016,28/10/2016,2016,Estándar,GM-15280,Gisela Maya,Cliente,Soacha,Cundinamarca,Colombia,Sur,MAT-CA-10002687,Material de oficina,Carpetas,Acco Perforador  Duradero,1.054,5,0%,158
1128,MX-2016-113285,18/9/2016,21/9/2016,28/9/2016,2016,Urgente,GO-15310,Gema Olivera,Empresa,Soacha,Cundinamarca,Colombia,Sur,MAT-GR-10003379,Material de oficina,Grapas,Stockwell Grapas  Tamaños variados,105,2,0%,48
1129,MX-2016-113285,18/9/2016,21/9/2016,28/9/2016,2016,Urgente,GO-15310,Gema Olivera,Empresa,Soacha,Cundinamarca,Colombia,Sur,MAT-CA-10003624,Material de oficina,Carpetas,Avery Carpeta  Transparente,165,2,0%,34
4480,MX-2017-146318,4/12/2017,8/12/2017,15/12/2017,2017,Estándar,CD-12940,Corina Dueñas,Pequeña empresa,Mosquera,Cundinamarca,Colombia,Sur,MAT-GR-10004448,Material de oficina,Grapas,OIC Cintas de goma  Metal,344,3,0%,165
4481,MX-2017-146318,4/12/2017,8/12/2017,15/12/2017,2017,Estándar,CD-12940,Corina Dueñas,Pequeña empresa,Mosquera,Cundinamarca,Colombia,Sur,MAT-CA-10003188,Material de oficina,Carpetas,Avery Perforador  Duradero,392,2,0%,110
8492,MX-2018-108966,19/10/2018,23/10/2018,30/10/2018,2018,Estándar,BC-12115,Blanca Carrasco,Cliente,Soacha,Cundinamarca,Colombia,Sur,MOB-MO-10002101,Mobiliario,Mobiliario,Rubvermaid Marco  Premium,2.170,3,0%,195
8497,MX-2015-169537,26/10/2015,31/10/2015,7/11/2015,2015,Estándar,JL-16870,José Luís Canales,Cliente,Mosquera,Cundinamarca,Colombia,Sur,TEC-AC-10002667,Tecnología,Accesorios,Belkin Memoria USB  Programable,869,3,0%,17
8521,MX-2018-144015,14/11/2018,18/11/2018,25/11/2018,2018,Estándar,ÚS-21430,Úrsula Soto,Empresa,Facatativá,Cundinamarca,Colombia,Sur,MAT-ET-10004911,Material de oficina,Etiquetas,Novimex Etiquetas de envío  Rojo,360,5,0%,165
8522,MX-2018-144015,14/11/2018,18/11/2018,25/11/2018,2018,Estándar,ÚS-21430,Úrsula Soto,Empresa,Facatativá,Cundinamarca,Colombia,Sur,MAT-CA-10002175,Material de oficina,Carpetas,Cardinal Perforador  Duradero,404,2,0%,93
870,MX-2018-125927,9/9/2018,14/9/2018,21/9/2018,2018,Estándar,TA-21175,Teodora Atencio,Empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-AR-10003547,Material de oficina,Arte,Stanley Rotuladores  Azul,296,2,0%,59
871,MX-2018-125927,9/9/2018,14/9/2018,21/9/2018,2018,Estándar,TA-21175,Teodora Atencio,Empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-CA-10002778,Material de oficina,Carpetas,Ibico Carpeta  Transparente,996,10,0%,358
1417,MX-2018-125220,5/2/2018,9/2/2018,16/2/2018,2018,Estándar,HQ-15730,Hortensia Quiñones,Cliente,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-CA-10002437,Material de oficina,Carpetas,Cardinal Separadores  Económico,97,2,0%,44
1561,MX-2017-115511,27/6/2017,3/7/2017,10/7/2017,2017,Estándar,RR-20515,Roque Rivas,Pequeña empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,MOB-MO-10002179,Mobiliario,Mobiliario,Deflect-O Marco  Negro,2.201,3,0%,506
3417,MX-2017-109197,26/6/2017,1/7/2017,8/7/2017,2017,Estándar,EM-14110,Esperanza Mesa,Cliente,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-AR-10000629,Material de oficina,Arte,Binney & Smith Subrayadores  Al por mayor,225,2,0%,60
4441,MX-2017-112543,7/3/2017,12/3/2017,19/3/2017,2017,Estándar,WM-21805,Wendy Morales,Empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-SO-10001213,Material de oficina,Sobres,Ames Sobre de hebilla  50,144,3,0%,34
4442,MX-2017-112543,7/3/2017,12/3/2017,19/3/2017,2017,Estándar,WM-21805,Wendy Morales,Empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-PA-10003283,Material de oficina,Papel,Xerox Agenda  Paquete de 12,490,3,0%,88
4443,MX-2017-112543,7/3/2017,12/3/2017,19/3/2017,2017,Estándar,WM-21805,Wendy Morales,Empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,MOB-SI-10001719,Mobiliario,Sillas,Harbour Creations Silla de playa  Rojo,822,2,0%,222
5540,MX-2018-104346,28/3/2018,2/4/2018,9/4/2018,2018,Estándar,UP-21370,Urías Pantoja,Empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,TEC-AC-10002784,Tecnología,Accesorios,Enermax Tarjeta de memoria  Negro,2.292,3,0%,688
5541,MX-2018-104346,28/3/2018,2/4/2018,9/4/2018,2018,Estándar,UP-21370,Urías Pantoja,Empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,TEC-TE-10000454,Tecnología,Teléfonos,Cisco Teléfono de oficina  Al por mayor,1.074,2,0%,440
5542,MX-2018-104346,28/3/2018,2/4/2018,9/4/2018,2018,Estándar,UP-21370,Urías Pantoja,Empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-AR-10002052,Material de oficina,Arte,Stanley Sacapuntas  Al por mayor,668,4,0%,300
6025,MX-2017-147879,25/6/2017,25/6/2017,2/7/2017,2017,Mismo día,AA-10150,Alonso Arévalo,Cliente,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-PA-10004882,Material de oficina,Papel,Xerox Material de oficina  Premium,1.799,6,0%,611
6326,MX-2015-166282,4/6/2015,5/6/2015,12/6/2015,2015,Urgente,DT-13585,Dolores Treviño,Empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-EL-10001878,Material de oficina,Electrodomésticos,Breville Molinillo de café  Blanco,800,2,0%,160
6887,MX-2015-145198,26/10/2015,28/10/2015,4/11/2015,2015,Rápido,GC-15160,Gloria Carrera,Cliente,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-AL-10003416,Material de oficina,Almacenamiento,Fellowes Caja  Azul,262,2,0%,100
7195,MX-2015-155572,24/7/2015,27/7/2015,3/8/2015,2015,Rápido,JH-16750,José Hernández,Cliente,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-SU-10001468,Material de oficina,Suministros,Fiskars Cúter  Acero,466,2,0%,37
7196,MX-2015-155572,24/7/2015,27/7/2015,3/8/2015,2015,Rápido,JH-16750,José Hernández,Cliente,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-ET-10004702,Material de oficina,Etiquetas,Harbour Creations Etiquetas de envío  Blanco,229,3,0%,66
7197,MX-2015-155572,24/7/2015,27/7/2015,3/8/2015,2015,Rápido,JH-16750,José Hernández,Cliente,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-PA-10003611,Material de oficina,Papel,Xerox Papel de tipo pergamino  Paquete de 12,232,2,0%,76
7198,MX-2015-155572,24/7/2015,27/7/2015,3/8/2015,2015,Rápido,JH-16750,José Hernández,Cliente,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-GR-10003247,Material de oficina,Grapas,Advantus Cintas de goma  Metal,780,7,0%,77
9270,MX-2016-103114,8/5/2016,15/5/2016,22/5/2016,2016,Estándar,SC-20740,Salvador Calderón,Pequeña empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-ET-10002439,Material de oficina,Etiquetas,Novimex Etiquetas extraíbles  Rojo,129,2,0%,49
9271,MX-2016-103114,8/5/2016,15/5/2016,22/5/2016,2016,Estándar,SC-20740,Salvador Calderón,Pequeña empresa,Cojutepeque,Cuscatlán,El Salvador,Centro,MAT-PA-10000577,Material de oficina,Papel,Green Bar Papel de tipo pergamino  Premium,334,3,0%,140
7838,US-2015-139689,20/10/2015,22/10/2015,29/10/2015,2015,Rápido,UN-21385,Uriel Nieves,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-SO-10003908,Material de oficina,Sobres,Cameo Paquetes  Rojo,667,4,40%,-256
7839,US-2015-139689,20/10/2015,22/10/2015,29/10/2015,2015,Rápido,UN-21385,Uriel Nieves,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,TEC-MÁ-10001500,Tecnología,Máquinas,StarTech Impresora de tarjetas  Duradero,2.618,4,40%,-1702
7840,US-2015-139689,20/10/2015,22/10/2015,29/10/2015,2015,Rápido,UN-21385,Uriel Nieves,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-AR-10004017,Material de oficina,Arte,Sanford Lienzos  Metal,414,2,40%,-263
7841,US-2015-139689,20/10/2015,22/10/2015,29/10/2015,2015,Rápido,UN-21385,Uriel Nieves,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-AR-10004211,Material de oficina,Arte,Sanford Libreta de dibujo  Azul,1.092,6,40%,-638
9610,US-2018-110611,4/10/2018,10/10/2018,17/10/2018,2018,Estándar,AN-10435,Agustín Negrete,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,MOB-MO-10003720,Mobiliario,Mobiliario,Eldon Bombilla  Negro,403,4,40%,-74
9611,US-2018-110611,4/10/2018,10/10/2018,17/10/2018,2018,Estándar,AN-10435,Agustín Negrete,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-ET-10001314,Material de oficina,Etiquetas,Harbour Creations Etiquetas para documentos legales  Blanco,175,4,40%,-6
9612,US-2018-110611,4/10/2018,10/10/2018,17/10/2018,2018,Estándar,AN-10435,Agustín Negrete,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-AL-10004490,Material de oficina,Almacenamiento,Rogers Estanterías  Metal,1.714,7,40%,-343
289,US-2015-156664,29/1/2015,3/2/2015,10/2/2015,2015,Estándar,NM-19390,Nidia Mena,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MOB-ME-10003424,Mobiliario,Mesas,Hon Mesa de conferencias  Blanco,3.695,2,70%,-5912
2069,US-2018-112970,27/3/2018,2/4/2018,9/4/2018,2018,Estándar,LV-17770,Lara Varela,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MOB-LI-10000374,Mobiliario,Librerías,Ikea Librería  Metal,2.929,6,40%,-1709
8430,US-2017-156601,11/9/2017,11/9/2017,18/9/2017,2017,Mismo día,EV-13960,Enrique Varela,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-GR-10002558,Material de oficina,Grapas,OIC Pasadores  Paquete de 12,115,2,40%,-33
8501,US-2018-152989,26/11/2018,1/12/2018,8/12/2018,2018,Estándar,BR-11770,Bartolomé Rosales,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-CA-10004107,Material de oficina,Carpetas,Avery Separadores  Reciclado,54,2,40%,-13
7574,MX-2017-134194,9/7/2017,13/7/2017,20/7/2017,2017,Rápido,JT-17050,Jairo Tovar,Cliente,Caracas,Distrito Capital,Venezuela,Sur,TEC-AC-10000340,Tecnología,Accesorios,Memorex Teclado  Negro,363,2,40%,18
7575,MX-2017-134194,9/7/2017,13/7/2017,20/7/2017,2017,Rápido,JT-17050,Jairo Tovar,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-SO-10001194,Material de oficina,Sobres,Kraft Sobres de uso interno  50,938,5,40%,-157
7576,MX-2017-134194,9/7/2017,13/7/2017,20/7/2017,2017,Rápido,JT-17050,Jairo Tovar,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-CA-10004040,Material de oficina,Carpetas,Cardinal Anillas  Transparente,134,7,40%,-39
1463,US-2018-154991,18/10/2018,23/10/2018,30/10/2018,2018,Rápido,MM-18535,Marta Manzanares,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MOB-ME-10001131,Mobiliario,Mesas,Bevis Mesa de madera  Montada,1.070,1,70%,-1962
1464,US-2018-154991,18/10/2018,23/10/2018,30/10/2018,2018,Rápido,MM-18535,Marta Manzanares,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-ET-10004975,Material de oficina,Etiquetas,Smead Etiquetas con códigos de color  Blanco,52,1,40%,-14
1843,US-2018-132717,19/5/2018,23/5/2018,30/5/2018,2018,Estándar,CG-12340,César Gallardo,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MOB-MO-10001623,Mobiliario,Mobiliario,Advantus Marco de foto  Premium,1.445,7,40%,-410
1844,US-2018-132717,19/5/2018,23/5/2018,30/5/2018,2018,Estándar,CG-12340,César Gallardo,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MOB-LI-10000111,Mobiliario,Librerías,Ikea Vitrina  Blanco,1.160,2,40%,-232
1845,US-2018-132717,19/5/2018,23/5/2018,30/5/2018,2018,Estándar,CG-12340,César Gallardo,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-AR-10002200,Material de oficina,Arte,Binney & Smith Lienzos  Tamaños variados,654,3,40%,-349
1846,US-2018-132717,19/5/2018,23/5/2018,30/5/2018,2018,Estándar,CG-12340,César Gallardo,Empresa,Caracas,Distrito Capital,Venezuela,Sur,TEC-TE-10004580,Tecnología,Teléfonos,Samsung Cargador  Tamaño completo,7.649,3,40%,-3060
2940,US-2018-163741,27/11/2018,3/12/2018,10/12/2018,2018,Estándar,SC-20665,Salomé Castillo,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-AL-10000690,Material de oficina,Almacenamiento,Tenex Bandejas  Industrial,438,2,40%,-8
2941,US-2018-163741,27/11/2018,3/12/2018,10/12/2018,2018,Estándar,SC-20665,Salomé Castillo,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10004917,Material de oficina,Papel,Green Bar Material de oficina  Multicolor,598,3,40%,-259
2942,US-2018-163741,27/11/2018,3/12/2018,10/12/2018,2018,Estándar,SC-20665,Salomé Castillo,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-SU-10001499,Material de oficina,Suministros,Kleencut Tijeras  Acero,607,7,40%,-31
2943,US-2018-163741,27/11/2018,3/12/2018,10/12/2018,2018,Estándar,SC-20665,Salomé Castillo,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,MOB-ME-10003388,Mobiliario,Mesas,Lesro Mesa de madera  Montada,6.565,7,70%,-7659
2944,US-2018-163741,27/11/2018,3/12/2018,10/12/2018,2018,Estándar,SC-20665,Salomé Castillo,Pequeña empresa,Caracas,Distrito Capital,Venezuela,Sur,TEC-AC-10000079,Tecnología,Accesorios,Memorex Ratón  Negro,454,4,40%,-258
3110,US-2017-137785,19/6/2017,24/6/2017,1/7/2017,2017,Estándar,ÓA-19750,Óscar Armendáriz,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-AL-10000423,Material de oficina,Almacenamiento,Smead Bandejas  Tamaño completo,194,1,40%,-10
3111,US-2017-137785,19/6/2017,24/6/2017,1/7/2017,2017,Estándar,ÓA-19750,Óscar Armendáriz,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10002931,Material de oficina,Papel,Green Bar Recordadores  Reciclado,472,7,40%,-88
4126,MX-2017-137729,4/5/2017,8/5/2017,15/5/2017,2017,Estándar,RM-20380,Raúl Mesa,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-GR-10001828,Material de oficina,Grapas,Accos Grapas  Tamaños variados,168,5,40%,8
4127,MX-2017-137729,4/5/2017,8/5/2017,15/5/2017,2017,Estándar,RM-20380,Raúl Mesa,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10000749,Material de oficina,Papel,Enermax Agenda  Paquete de 12,533,5,40%,0
4128,MX-2017-137729,4/5/2017,8/5/2017,15/5/2017,2017,Estándar,RM-20380,Raúl Mesa,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10003897,Material de oficina,Papel,Enermax Material de oficina  Reciclado,940,5,40%,-596
4129,MX-2017-137729,4/5/2017,8/5/2017,15/5/2017,2017,Estándar,RM-20380,Raúl Mesa,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10000047,Material de oficina,Papel,Xerox Agenda  Reciclado,243,3,40%,-9
4130,MX-2017-137729,4/5/2017,8/5/2017,15/5/2017,2017,Estándar,RM-20380,Raúl Mesa,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-CA-10002468,Material de oficina,Carpetas,Cardinal Anillas  Reciclado,319,14,40%,-134
4131,MX-2017-137729,4/5/2017,8/5/2017,15/5/2017,2017,Estándar,RM-20380,Raúl Mesa,Cliente,Caracas,Distrito Capital,Venezuela,Sur,TEC-AC-10001628,Tecnología,Accesorios,SanDisk Router  Económico,2.051,2,40%,273
4866,US-2015-161200,12/3/2015,14/3/2015,21/3/2015,2015,Urgente,LO-17455,Leonardo Olmos,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-SU-10004352,Material de oficina,Suministros,Elite Tijeras  Azul,270,3,40%,-140
6027,US-2015-158001,1/9/2015,6/9/2015,13/9/2015,2015,Estándar,LA-17905,Leopoldo Archuleta,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-AL-10001001,Material de oficina,Almacenamiento,Tenex Caja  Azul,594,9,40%,-288
6028,US-2015-158001,1/9/2015,6/9/2015,13/9/2015,2015,Estándar,LA-17905,Leopoldo Archuleta,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10000577,Material de oficina,Papel,Green Bar Papel de tipo pergamino  Premium,400,6,40%,13
6029,US-2015-158001,1/9/2015,6/9/2015,13/9/2015,2015,Estándar,LA-17905,Leopoldo Archuleta,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MOB-ME-10002088,Mobiliario,Mesas,Chromcraft Mesa de madera  Rectangular,7.681,8,70%,-8194
6473,US-2016-144267,7/2/2016,9/2/2016,16/2/2016,2016,Urgente,GI-15370,Gorka Irizarri,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-PA-10004543,Material de oficina,Papel,Eaton Material de oficina  Paquete de 12,592,3,40%,-296
6474,US-2016-144267,7/2/2016,9/2/2016,16/2/2016,2016,Urgente,GI-15370,Gorka Irizarri,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-EL-10002030,Material de oficina,Electrodomésticos,Breville Tostadora  Plateado,2.169,7,40%,-38
6475,US-2016-144267,7/2/2016,9/2/2016,16/2/2016,2016,Urgente,GI-15370,Gorka Irizarri,Cliente,Caracas,Distrito Capital,Venezuela,Sur,TEC-TE-10004100,Tecnología,Teléfonos,Nokia Teléfono inteligente  Tamaños variados,1.008,2,40%,-185
7398,US-2015-122399,9/12/2015,13/12/2015,20/12/2015,2015,Estándar,CF-12280,Cristian Ferro,Cliente,Caracas,Distrito Capital,Venezuela,Sur,TEC-CO-10002334,Tecnología,Copiadoras,Canon Tinta  Digital,585,1,40%,-90
7399,US-2015-122399,9/12/2015,13/12/2015,20/12/2015,2015,Estándar,CF-12280,Cristian Ferro,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-GR-10002048,Material de oficina,Grapas,OIC Cintas de goma  Al por mayor,137,2,40%,-89
7557,US-2018-165001,22/11/2018,28/11/2018,5/12/2018,2018,Estándar,RF-20395,Ricardo Franco,Cliente,Caracas,Distrito Capital,Venezuela,Sur,TEC-CO-10003950,Tecnología,Copiadoras,Sharp Fotocopiadora  Digital,2.859,3,40%,-440
7558,US-2018-165001,22/11/2018,28/11/2018,5/12/2018,2018,Estándar,RF-20395,Ricardo Franco,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MOB-LI-10002546,Mobiliario,Librerías,Dania Biblioteca  Metal,5.790,4,40%,-1255
7587,US-2018-125913,31/5/2018,2/6/2018,9/6/2018,2018,Urgente,RF-20395,Ricardo Franco,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-SO-10000032,Material de oficina,Sobres,Jiffy Sobre empresarial  Rojo,234,3,40%,-62
7588,US-2018-125913,31/5/2018,2/6/2018,9/6/2018,2018,Urgente,RF-20395,Ricardo Franco,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MOB-LI-10002777,Mobiliario,Librerías,Ikea Biblioteca  Negro,1.459,1,40%,-827
7589,US-2018-125913,31/5/2018,2/6/2018,9/6/2018,2018,Urgente,RF-20395,Ricardo Franco,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-SO-10002878,Material de oficina,Sobres,Ames Sobre de hebilla  Plateado,115,3,40%,-2
8419,US-2015-154767,2/10/2015,6/10/2015,13/10/2015,2015,Estándar,EM-13750,Eduardo Méndez,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-SO-10000258,Material de oficina,Sobres,Ames Cierre adhesivo  50,523,7,40%,-340
8672,US-2017-122154,15/6/2017,22/6/2017,29/6/2017,2017,Estándar,AA-11470,Asís Aguilera,Empresa,Caracas,Distrito Capital,Venezuela,Sur,MAT-AL-10004891,Material de oficina,Almacenamiento,Eldon Bandejas  Tamaño completo,1.728,9,40%,-288
9301,US-2017-106453,15/2/2017,21/2/2017,28/2/2017,2017,Estándar,TR-21280,Tobías Ramírez,Cliente,Caracas,Distrito Capital,Venezuela,Sur,TEC-CO-10003661,Tecnología,Copiadoras,Hewlett Fotocopiadora  Digital,4.199,4,40%,-2051
9302,US-2017-106453,15/2/2017,21/2/2017,28/2/2017,2017,Estándar,TR-21280,Tobías Ramírez,Cliente,Caracas,Distrito Capital,Venezuela,Sur,MAT-AR-10003920,Material de oficina,Arte,Sanford Subrayadores  Metal,544,8,40%,63
